yy;mm;dd;BAR;BIC;BOR;BGG;BRU;CAP;CER;CHI;CIV;COD;ENE;FOS;GEM;GRA;GRD;LAU;LIG;MNF;PAL;POR;PRD;SPN;SAN;TAL;TAR;TRI;UDI;VIV;FAE
1986;10;10;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;11;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;12;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;13;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;14;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;15;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;16;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;17;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;18;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;19;0;0;0;NA;0;0;0;0;0;0;0;0.4;0;0;0;0.2;1;0.2;0;0;NA;NA;0;0;0;0.1;NA;0;NA
1986;10;20;6.2;5.3;9.2;NA;1.6;4.1;8.6;5.8;7.4;2.8;9.8;10.2;10.2;8.2;14.2;5;9;10.6;6.4;1;NA;NA;1;5.3;10;12.1;NA;1.1;NA
1986;10;21;0;0;0;NA;0;0;0;0.2;0.2;0;0;0.2;0.2;0.2;0;0;0;0;0;0;NA;NA;0;0;0.6;0;NA;0;NA
1986;10;22;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;23;2.2;0;5.8;NA;0.2;2;0.8;3.4;1.6;0;NA;0;2;0.6;0;0;0;0;0;0;NA;NA;0;0;2;0;NA;0.2;NA
1986;10;24;4.2;1.5;14.2;NA;0.8;4.2;6.2;14.4;5.6;3.4;6.4;6.2;4.6;9.8;15;1.2;4.8;14.8;0.4;3.2;NA;NA;3.4;1.5;19.2;13.2;NA;10;NA
1986;10;25;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;26;34.6;47.6;32.6;NA;21.8;36.5;42.4;23.6;36.2;38.2;25.6;31.6;17.6;41.8;NA;38.2;63;32.8;57.9;37.6;NA;NA;42.2;47.6;15.6;18.7;NA;36.8;NA
1986;10;27;10.8;22;6.4;NA;8.2;6.1;16;8;5;25.6;2.2;6.6;9.4;7.8;44.4;16.6;12.6;9.4;34.2;2.2;NA;NA;21.6;22;14.8;10.3;NA;13.5;NA
1986;10;28;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;29;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;10;30;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.2;0;NA;0;NA
1986;10;31;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;2;0;0;0;NA;0;0;0.6;0;0;0;0;0;0;1;2;0;0.8;1.6;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;3;0;2.1;0;NA;1;2;2.6;0;0;2.8;0;10.4;0;0.6;29.4;1.8;12.4;3;5.8;2.4;NA;NA;4.6;2.1;0;6.5;NA;0;NA
1986;11;4;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;5;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;6;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;7;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;8;0;0;0;NA;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;9;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;10;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;11;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;12;0;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;13;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.2;0;NA;0;NA
1986;11;14;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;15;8.9;9.2;15.2;NA;11.2;8;4.6;8.2;8.8;6.4;4.2;3.4;14.4;8;1.8;8.4;4.2;3.2;9;8.8;NA;NA;6.2;9.2;3;1.2;NA;11.2;NA
1986;11;16;0;0.7;2.2;NA;0.2;0;0;0;0.4;0.2;0;0;1;0;0;0;0;0.2;0;0.6;NA;NA;0;0.7;0;0.3;NA;0;NA
1986;11;17;0;0;0;NA;0.2;0;0.2;0;0;0;0;0.6;0;0.4;0.8;0;0;0.6;0;0;NA;NA;0;0;0;1;NA;0;NA
1986;11;18;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;19;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;20;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.2;0;NA;0;NA
1986;11;21;0.5;2.4;3;NA;2.4;5.6;3;3;2.2;1.6;2;2.4;2.2;3;3.8;1;4;3.8;4.1;1.6;NA;NA;6.8;2.4;0.6;1;NA;5.1;NA
1986;11;22;24.4;57.4;38;NA;19.2;56.5;27.8;21.6;55;58.6;23.5;35.2;44;32.4;23;56.6;34.2;37;41.8;19.2;NA;NA;34.6;57.4;15.4;11.2;NA;24.5;NA
1986;11;23;7.6;8.2;18.8;NA;7.4;33;21.8;7.8;25.2;9.8;4.5;10.4;15;14.4;12.2;16.2;10.4;12.6;6.4;9;NA;NA;10.4;8.2;25.8;9.7;NA;11.5;NA
1986;11;24;9.2;63.5;28;NA;15;73.5;21.4;15.2;100;26.8;26.5;35.4;30.8;45.6;23.4;75.6;15.2;34;46.8;15.6;NA;NA;20;63.5;43.2;42.7;NA;19.5;NA
1986;11;25;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0.2;0;0;0;NA;0;NA
1986;11;26;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;27;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;11;28;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.2;0;NA;0;NA
1986;11;29;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.2;0;NA;0;NA
1986;11;30;0;0;5.2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;2;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;3;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;4;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;5;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0.2;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;6;0;0;0;NA;0;0;0;0;0;0.4;0;0;0;0.2;0;0.2;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;7;0;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;8;0;0;0;NA;0.2;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0.2;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;9;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;10;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;11;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;12;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;13;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;14;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0.4;NA;0;NA
1986;12;15;39.6;59.3;45.6;NA;35.4;73.7;67.2;48.2;66.2;48.4;24.5;54;31.6;68.2;77.8;64.6;57.2;67.2;63.6;33.8;NA;NA;47.6;59.3;37.6;56.7;NA;40;NA
1986;12;16;1;14.8;2.4;NA;1.6;6;13.8;0.2;7;1.8;6.8;9.8;2.4;10.2;3.6;8.4;5.4;5.4;10.5;3.8;NA;NA;1.4;14.8;12;9.9;NA;4.6;NA
1986;12;17;0;0;0;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;NA;NA;0;0;0;0.3;NA;0;NA
1986;12;18;0;0;0;NA;0.2;0;0;0;0;0.2;0;0.2;0;0.2;0;0;0.2;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;19;0;0;0;NA;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.4;0;NA;0;NA
1986;12;20;0.2;0.3;0.2;NA;0;0;2.4;0;0;0;0;1.6;0.8;1.2;1.2;0.2;1;2.8;0;0;NA;NA;0;0.3;0.6;1.8;NA;0;NA
1986;12;21;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;22;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;23;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;24;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;25;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;26;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;27;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;28;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;29;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;30;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1986;12;31;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;2;0;2.3;0.5;NA;0;5;3.6;0;1;1.8;0.6;2.8;0;0.8;2.2;2.6;1.6;2.2;1.8;0;NA;NA;0.4;2.3;0;0.4;NA;0.2;NA
1987;1;3;0;0.9;0;NA;0;2.1;0.4;0;2;0.2;0.4;1.6;0;0;1.4;0.4;0.2;2.8;0.6;0;NA;NA;0.2;0.9;3.4;2.4;NA;0;NA
1987;1;4;0;0;0;NA;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;NA;NA;0;0;0.2;0;NA;0;NA
1987;1;5;0;0;0;NA;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;6;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;7;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.8;0;NA;0;NA
1987;1;8;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;9;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;10;0;2.2;3.1;NA;1;9.6;5;0;3.1;3.4;0;NA;3.5;5.1;5.1;5;8.3;3.2;1.9;2.8;NA;NA;8.1;2.2;3;8.3;NA;1.7;NA
1987;1;11;21.3;47.5;29.4;NA;31.2;38.5;54.2;25.4;39.2;25;18;45.8;24.4;39.7;45.3;40;53.6;48.2;52.7;29.2;NA;NA;33.4;47.5;41;16.6;NA;27.1;NA
1987;1;12;8.2;13.2;4.3;NA;1;2.5;7.4;2.4;5.5;31.6;4;0;1.6;4.4;0;2.6;10.1;0.2;18.6;11.2;NA;NA;1.6;13.2;4.4;2.6;NA;9.2;NA
1987;1;13;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0.2;0;0;0;NA;0;NA
1987;1;14;1.4;4.6;1.6;NA;4;8;7;1;22;9;4.5;6.6;31.5;4.7;11.2;NA;17;24.1;5.2;35.8;NA;NA;12.8;4.6;7.1;8.6;NA;2.7;NA
1987;1;15;68.9;23.6;46.8;NA;34.8;26.5;27.4;58.4;15.2;39.8;52.6;24.1;40.9;25.2;20;35;22.2;6.3;24.9;23.8;NA;NA;23.4;23.6;36.6;17.1;NA;44.1;NA
1987;1;16;25;8.6;19.4;NA;17.6;8.5;3.4;24.4;1.5;2;8;11.8;21.4;3.8;2.6;NA;4.4;2.8;3.2;4;NA;NA;8.9;8.6;8.3;0.2;NA;2.7;NA
1987;1;17;10.8;0;0;NA;0;0;0;6.8;0;0;1;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0.3;NA;0;NA
1987;1;18;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;19;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;3;0;NA;0;NA
1987;1;20;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;21;0;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;22;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;23;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;24;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;25;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;26;0;0;0;NA;0;0;0;0;0;0;0;0.4;0.2;0;0;0;0;0;0;0;NA;NA;0;0;0;0.2;NA;0;NA
1987;1;27;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0.6;NA;0;NA
1987;1;28;0;0.2;0;NA;0;2;0.2;0;0;0;0;1;0;0;0;0;0;0.4;0;0;NA;NA;0;0.2;0;2;NA;0;NA
1987;1;29;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;30;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;1;31;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;3;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;4;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;5;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;6;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;7;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;8;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.6;0;NA;0;NA
1987;2;9;0;0;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.2;0;NA;0;NA
1987;2;10;0.5;0.2;0.2;NA;0.2;2;0.2;0.8;1.2;0.6;0.8;0;0.8;0.6;0;1.7;0;0;0.4;0.2;NA;NA;0;0.2;0;0;NA;0.2;NA
1987;2;11;28.5;15.2;16.2;NA;24.6;26.5;17.4;16.2;22.2;20;4.5;8.8;21.4;18.6;4;40;15.6;9.8;16.1;9.2;NA;NA;24.8;15.2;1;5.9;NA;27.1;NA
1987;2;12;56.4;24.2;64.8;NA;17.6;17;11.8;75.4;32.8;24.4;31.9;7;57;13.2;1.4;21;7.2;8;18.8;10.8;NA;NA;24.4;24.2;33.4;2.9;NA;31.5;NA
1987;2;13;32.8;18.6;32.6;NA;17.4;8.6;6.8;49.6;10.2;14.4;19.5;9.2;21;NA;6.2;8;13;13.4;13.5;12.6;NA;NA;13.8;18.6;6;9.9;NA;27.5;NA
1987;2;14;48.8;35.2;42;NA;32.2;39.5;35.2;59.8;32.6;27.8;26;30.4;36.6;NA;30;42;28.2;34.2;29.9;21.4;NA;NA;37.2;35.2;28.6;16.2;NA;36.3;NA
1987;2;15;79.9;26.2;63.2;NA;44.8;19.8;17.4;81.8;21.8;37.2;33;12.6;46.8;NA;15;21;21.2;10.8;25.6;40.2;NA;NA;35.2;26.2;27;7.5;NA;60.5;NA
1987;2;16;24.9;4.5;7.8;NA;9.6;14;5.4;20.6;5.8;4.4;3.2;5.4;11.2;NA;5;10.8;7.2;6;6.4;6.6;NA;NA;6;4.5;5.8;7.8;NA;7.5;NA
1987;2;17;5.7;0.3;2.6;NA;1.8;1.3;0.4;5.2;0.2;0.8;1.5;0.4;3.2;NA;0.2;1.6;0.2;0.2;0.3;0.8;NA;NA;1.6;0.3;5;0.3;NA;1.2;NA
1987;2;18;17.9;6;7.6;NA;10;10.5;10;17.2;4;9.2;5;9.6;13.2;NA;4.2;7;8.8;5.8;7.3;7.4;NA;NA;10.2;6;2.6;6.6;NA;14.1;NA
1987;2;19;13;11.7;11.6;NA;15.8;6;10;21;4.8;9.2;8.6;6.2;11;NA;6;4.4;12.8;5.8;5.5;12;NA;NA;16;11.7;12.5;2.6;NA;14.6;NA
1987;2;20;120.4;21.5;29;NA;43.6;25.8;24;82.6;39.8;38;36.5;12.8;30.6;NA;8.2;26.8;22.6;14.8;33.4;36.8;NA;NA;35.4;21.5;24;6.5;NA;50.4;NA
1987;2;21;26;12.6;26.4;NA;14.2;16.5;10;39.8;17.6;14.8;15;6.2;26.4;NA;6;14.5;9.4;5;10.2;13.8;NA;NA;11;12.6;20.6;8;NA;21;NA
1987;2;22;0;0;0;NA;0;0;0;7.6;0;0;0.5;0;0;NA;0;0;0.2;0.2;0;0;NA;NA;0.8;0;0;0;NA;0;NA
1987;2;23;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;24;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;25;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;26;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;27;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;2;28;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;2;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;3;0;0;0.6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;4;0;0;0;NA;0;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0.2;0;NA;0;NA
1987;3;5;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;6;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;7;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;8;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;9;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;10;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;11;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;12;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;13;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;14;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;15;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;16;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;17;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;18;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;19;2.4;3.6;2.8;NA;1.4;5;2.8;2;5.6;2.6;0.7;3;3.8;2.8;0.2;1;1.2;3.4;1.8;1.2;NA;NA;2;3.6;4.2;2.1;NA;2.1;NA
1987;3;20;6.6;2.6;10.2;NA;3;2;0.8;9.4;3.2;0.4;10.8;4;2;3;2;4;0.6;1.6;0.4;2.4;NA;NA;0.4;2.6;3.4;2.5;NA;2.2;NA
1987;3;21;10;2.8;4.4;NA;3.2;7.4;5.4;13.4;8;2.2;12;0.8;4.6;3.6;0.2;10;4.4;1;7.8;3.6;NA;NA;4.6;2.8;39.4;0.7;NA;1.5;NA
1987;3;22;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;23;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;24;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;25;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
1987;3;26;0.5;1;1.8;NA;0.4;1.1;1;1.6;0.8;0.2;0;0.8;2.8;0.6;0.2;1.3;0.8;0.8;0;0.2;NA;NA;0.2;1;1.4;0.5;NA;1.6;NA
1987;3;27;0;1.4;1.2;NA;0;4;0.6;0.2;10.2;0;2;0.8;2.8;1.6;0;2;0;1.4;0.6;0.2;NA;NA;0;1.4;1.8;1.8;NA;0;NA
1987;3;28;2.1;0.6;8.2;NA;2.2;3.1;0.2;7.2;1.2;0.6;1;0.2;5.4;0.6;0;2.6;0.2;0;0.3;0.6;NA;NA;0;0.6;0.2;0;NA;3.8;NA
1987;3;29;27.9;28.9;99.8;NA;37.6;50.1;24.6;57.4;56.4;27.4;42.8;16.8;104.2;26.6;5;31.5;12.8;24.4;12.5;25.4;NA;NA;26.8;28.9;32.4;11.5;NA;49.1;NA
1987;3;30;0;3.6;0.2;NA;0.2;0.5;4.8;0.6;1.4;0;0;5.8;0;1.8;2.8;1.4;16.2;12.6;0;0;NA;NA;0;3.6;10.4;1.9;NA;0;NA
1987;3;31;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;NA;0;NA
