yy;mm;dd;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
2018;7;5;2.4;22.4;3.2;NA;7.2;24;2.5;2.8;1.3;4;10;8.9;6.8;1.5;2.2;5.5;7.1;8.7;16.2;16.2;15.6;14.2;5.1;13.8;8.6;1.4;11.4;10.4;NA;1.8;NA;NA;16;1.4;NA;4.3;19;NA;3;3.2;0.8;10;14.2;15;15.7;2.1;1.8;22.2;4.8;NA;11.5;12.2;37.4
2018;7;6;0.4;0.2;0;NA;1.8;1.8;0.1;0.2;0.1;2.8;0.4;0.2;1.2;0;0.8;0.5;0.1;1.9;0.6;0.7;2;0.2;0.3;0.4;0.4;0;0;1.8;NA;0.6;NA;NA;0.4;2;NA;0.2;0;NA;0.1;0;1.8;0;0.3;7;1.3;0.2;0.5;0.4;0.4;NA;0.3;0.4;0
2018;7;7;1.6;0.4;3;NA;0;6;2.8;0;2.2;0;0;0;0;0;0;0.1;0;0;0;2.4;0;11.4;5.5;10.6;7.4;0.4;5.8;2.2;NA;0;NA;NA;0;0.2;NA;7.6;0.4;NA;0;0.2;0;0;0;0;10.6;1.8;0;0;0;NA;0.1;0;0
2018;7;8;0;0.2;10.6;NA;1;16;19.1;0;16;3.8;18.2;15.3;0;8.5;0;0;3.2;0.3;0.1;5.6;0.3;3.2;23.1;13;10.6;7.8;4.7;5;NA;0;NA;NA;5;0;NA;1.8;2.4;NA;0.2;11.4;0;4.8;1.1;0;7.3;0.1;0.9;18.8;1;NA;6;0.6;0
2018;7;9;0;0.2;0.8;NA;0;0;0;0;0.4;0;0;0.1;0;0;0;0;0.2;0;0;0;0;0.2;0;0;0;0.4;0.1;0;NA;0.6;NA;NA;0;0;NA;7.4;0.4;NA;0;0.2;0;0.2;0;0;0;11.4;0;0.2;0;NA;0;12.7;0
2018;7;10;8;8.2;5.2;NA;12.8;3.8;8.6;7.4;3.3;10.8;5.6;7.3;15.8;3.8;7.2;13.3;7.5;8.4;8.5;1;13;4.2;5.4;2.2;1.2;4.8;0.9;2.2;NA;9.8;NA;NA;0.6;10.2;NA;11.7;17.6;NA;10.6;5.6;7.8;5.6;12.3;27.6;1.8;8.8;9.8;2.2;9.4;NA;0.4;8;13.5
2018;7;11;6.8;0.6;7;NA;1.4;10;2.3;6.4;10.9;7;11.2;12.7;5.4;4.4;5.6;4.2;13;3.2;14.7;11.3;2.3;9;13.5;13;10.6;6.8;8.7;9.8;NA;9.2;NA;NA;1.8;2;NA;11;0.8;NA;3.4;5.4;3.6;6.8;6.3;10.6;7;6.9;17;28.8;6;NA;2.2;8.1;1.2
2018;7;12;0;17.2;0;NA;1.2;0;3.8;8.2;0;10.4;0;0;7;0;0.1;9.6;1.9;3.7;7.5;0;43.6;0;0;0;0;0;0;0;NA;19;NA;NA;0.2;2.4;NA;0;4.2;NA;5.3;0.2;0.8;10.8;17.8;6.6;0.5;0;18.3;0;3;NA;0;0;16.2
2018;7;13;3;5.8;3.2;NA;2;0.8;0.1;11.2;1.6;0.8;0;0;4.6;11.7;8.9;1;3.2;7.8;1.2;0;1.9;0.2;0.8;0;0;4;0;0;NA;1.4;NA;NA;0;0;NA;0;2.4;NA;0.5;13.2;4;5.8;0.2;0;0.7;1.5;1.8;0;1;NA;0;2.7;0.8
2018;7;14;0.2;3.4;3.8;NA;6;0;2.5;0.8;0;7;0;0;10.6;0;0.1;1.8;0;11.6;1.1;0.2;2.4;2.4;0;0.2;0;0.2;1.2;0;NA;0.4;NA;NA;0;3.4;NA;1.2;6.8;NA;3.1;0;0.2;0;1.7;7.8;0;0.1;0.2;0.2;14.4;NA;0;0.8;0.1
2018;7;15;3.8;22;1.8;NA;1;0;3;4.4;0.1;4.2;1.8;2.3;7.8;3.4;3.7;5;2.5;14.5;20.2;0.3;3.6;0.2;0.1;0.2;0;2.4;0;1.2;NA;4.4;NA;NA;2;5.6;NA;3.9;14;NA;5.7;3.8;4.4;4;5.8;11.8;0.2;2.1;2;1.4;3.2;NA;1.6;6.9;19.2
2018;7;16;0.6;1.6;0;NA;0;0.4;24.1;0.2;0.8;0.6;0.2;0.3;0.2;25.8;0.1;0.2;0;0;13.4;3.4;0.1;0.2;0.3;8.8;8.8;0;0;0.2;NA;1;NA;NA;0;0.2;NA;1.5;2.4;NA;0.6;0;0;0.2;1.3;2;1.1;0.1;0.7;0.2;0;NA;0.2;0;0
2018;7;17;0;2.8;0;NA;0;7;0.1;0;0;0;0;0.1;0;0;0;0.1;0;0;0;7.1;0;0;0;0;0.4;0;0;26.6;NA;0;NA;NA;0.2;0;NA;0.1;0;NA;0.9;0;0;0;0.1;0;11.8;0;0.1;0;0;NA;0.1;0;0.2
2018;7;18;0;0.2;0.2;NA;0;0.4;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0;0.1;0;0;0;0;NA;0;0;0
2018;7;19;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.1;0
2018;7;20;0.4;3;0.8;NA;12.6;0;12.7;1.8;0.7;2.4;0;0.3;12.8;0.7;1.3;7.2;1.2;4.8;19.7;0;8.2;0.6;1.1;0;0;1;0;0;NA;8.2;NA;NA;0;6.8;NA;0.5;5.6;NA;6.1;1.4;3.6;1;4.1;20;0;0.3;7.7;0;9.8;NA;0;2.6;13.7
2018;7;21;2.2;12.8;9.6;NA;8.2;11.6;3.4;2.4;0.3;10.6;0.4;0.8;5.4;2.6;3.4;8.3;5.3;17.8;5.4;1.1;15.9;1;0.7;1.2;0.8;8.8;0.9;0.6;NA;14;NA;NA;4.6;21.8;NA;2.6;7.2;NA;6.7;5.6;21.2;3;2.6;18;15.2;1.4;10;0.8;10.4;NA;0.7;11.2;7.6
2018;7;22;13;0.4;0.4;NA;3.6;0.6;2.2;0.8;2.6;1.4;7.6;2.6;4;6.2;12.6;6;5.4;0.8;4.6;0.8;5.2;5.8;1.8;0;0;3.2;0.2;1;NA;2.2;NA;NA;0;2.4;NA;9.3;2.4;NA;1;14.2;0.6;5;0.5;6.2;5.9;3.5;3.1;1.2;2.6;NA;0;21.3;0.9
2018;7;23;0;0;0;NA;0;0;0;0;0.1;0;0;0.1;0.2;0;0;0;0;0;0.1;0;0;0;0;0;0;0.2;0;0;NA;0;NA;NA;0;0;NA;0.1;0;NA;0;0;0;0;0;0;0;0.2;0.1;0;0;NA;0;0.3;0
2018;7;24;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0.1;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2018;7;25;0.2;0;6.8;NA;0;0;2.8;0;0.1;0;0;0;0;0;0.3;0;4.3;5.4;0;0;2.4;0;1.9;0;0.6;10.4;0;0;NA;0;NA;NA;0;0;NA;0.4;0;NA;0;3.8;0;0;0.6;0;0;0.3;0;0.2;0;NA;0;5.3;0
2018;7;26;0.2;3;0.2;NA;0.4;0.4;0.5;0;0.9;0;1.4;0.1;0;9.9;0.2;0.1;0.2;0.9;0.2;0.6;4.8;0;8;0.6;0.4;0;0;2.8;NA;0;NA;NA;2.4;0.8;NA;0.1;8.4;NA;0;0;1;16.4;0;1.6;0.3;0.2;0;0;0;NA;0.8;0;0
2018;7;27;0;0;0;NA;0;4.2;0;0;0;0;0;0;0;0;0.1;0.1;0;0;1.4;0;0;0;0;0;0;0;0;0.6;NA;0;NA;NA;15;0;NA;0;0.2;NA;0;0;0;0.2;0;3.6;0.6;0;0;0;0;NA;0;0;0
2018;7;28;0;2.6;1.2;NA;0.2;0;0.1;0;0;0;0;0;0.4;0;0;1.4;0;0;3.7;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;3.4;NA;0;0;0;0;0;21;0;0;0;0;0.2;NA;0;0;0
2018;7;29;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.6;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;1.6;0;0.2;0;0;0;0;0.4;NA;0;0;0
2018;7;30;0;0;0;NA;0;0;0;0;1.8;0;0;0;0;4.3;0;0;0;0;0.7;0;0;0;0;0;0;0;0;3.2;NA;0;NA;NA;0;1.2;NA;0;0;NA;0;0;0;32.6;0;2.6;0.1;0;0;0;0;NA;0;0;0
2018;7;31;0;0;0;NA;0;0;0;0;0.7;0;0;0;5.8;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0.2;0;0;0;0.2;0;0;0;0;0;NA;0;0.2;0
2018;8;1;1.6;9.8;0.6;NA;11.8;0.2;0;0.2;1.4;0;1.6;9.2;9.6;11;0;1.7;26.1;0.6;0.9;3.3;13.6;0;0.1;0;0;3;0;11.4;NA;0;NA;NA;0.4;0.4;NA;0;5.2;NA;0;5.2;0;3.2;0;4;0.4;0;0;0;0;NA;2.4;1.8;0
2018;8;2;0;5.8;0;NA;0;0;5.2;4.4;1.6;1.4;0;0;24.6;2.8;0;1.6;7.1;0.1;2.9;2.4;5.6;0;0.4;1;0;0.2;0;10.6;NA;2;NA;NA;0.2;0;NA;0.3;6.6;NA;0.3;0.2;0;22.2;0.9;10.4;0;0;3.2;0.2;1.2;NA;0;0;0
2018;8;3;0.8;0.2;1.2;NA;0;0;0.1;0;0.1;0;0.6;0;0.2;0;0.1;0.3;3.3;43.6;2;0;0;0.4;0.2;0;0;6.4;2;0;NA;0;NA;NA;0;0;NA;2.6;0;NA;2.8;12;8;0;0.6;0.2;0;6.1;0.2;0;0;NA;0;1.4;0
2018;8;4;0;0;1;NA;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0.1;0;NA;0;0.2;0;0;0;0;0;0;0.1;0;0;NA;0;0;0
2018;8;5;0;0;0.2;NA;15.8;3.2;0;0;0;0;0;0;1;0.1;0;8.2;0.4;0;0.4;0;9.8;0;0;0;0;0;0;0;NA;0;NA;NA;0;9.6;NA;0;0.2;NA;0;0;0;1.4;0;9.2;13.3;0;0;0;0.8;NA;0;0;0.3
2018;8;6;0;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0.1;0;0;0.7;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0.8;NA;0;0;0;0.2;0;1.2;0;0;0;0;0;NA;0;0;0
2018;8;7;0;0.6;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0.2;NA;0;0;0;0;0;4.6;0;0;0;0;0;NA;0;0;0
2018;8;8;0;0.6;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;11.4;0;0;0;0;1;NA;0;0;0
2018;8;9;0;17.4;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0.7;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;6.6;NA;0;0;0;0;0;0.2;0.1;0;0;0;0.2;NA;0;0;2.7
2018;8;10;0;1;0;NA;0;0;0;0;0;0;0;0;20.4;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0.8;NA;0;0;0;0;0;3.2;0;0;0;0;0.6;NA;0;0;0.1
2018;8;11;0;3;0;NA;13.6;0;0;0;0;20.2;0;0;36.2;0;0;3.6;0;0.1;6.6;0;10.5;0.2;0;0;0;0;0;0;NA;13;NA;NA;0;8;NA;0;0.2;NA;0;0;0;0;0;1.4;0;0.1;6.9;0;13.6;NA;0;0.1;0.7
2018;8;12;0;0.2;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0.2;NA;0;0;0;0;0;0.2;0;0;0;0;0;NA;0;0;0
2018;8;13;2.6;16.8;3.2;NA;2.8;26;3.5;4.6;10.9;1.6;5;2.8;1.2;5.4;5.8;2.2;2.8;7.5;0.2;0.2;13.8;2.4;11.5;2.4;1.2;4.2;2.4;5.4;NA;2.4;NA;NA;2.6;18.4;NA;4.1;49.2;NA;2.3;3.4;5.6;8.8;6.2;11.8;14.7;4.4;1.4;2.4;1;NA;3.8;3.8;46
2018;8;14;12.4;8.8;44.8;NA;23.2;31;3.3;5.6;36.8;21.6;26;41.8;8.8;31;22.4;1.1;28.8;8.7;1.6;8.4;51.3;35.6;18.9;12.2;9.6;38.2;35;12.4;NA;15;NA;NA;10.6;34.6;NA;30.2;5;NA;22.2;78.2;3.8;39.4;5.6;8;16.4;27.5;10.1;6.6;5.4;NA;11.4;15;5.2
2018;8;15;0;0;0;NA;0;0.2;0;0;0;0;0;4.2;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;1;0;NA;0;NA;NA;0;0;NA;0.1;0;NA;0;0;0.2;0;0;0;0.1;0;0.1;0.2;0;NA;0;0;0
2018;8;16;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0.2;0;0.2;0;0.2;0;0;0;0;0;NA;0;0;0
2018;8;17;0;0;0;NA;0.6;0;0;0;0;0;0;0;0;0;0;0.6;0;0;7.8;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;18.8;0;0;0;0;2.2;NA;0;0;0
2018;8;18;0;0.8;0;NA;1.8;0;0;0;0;0;0;0;1;0;0.1;1.2;3.7;0;6.9;0;0.9;0;0;0;0;0.2;0;0;NA;0;NA;NA;0;0;NA;0;8.4;NA;0;0.8;0;8.4;0;5.4;0;0;0;0;2.2;NA;0;0;0
2018;8;19;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0.2;NA;0;0;0;0.2;0;0.2;0;0;0;0;0;NA;0;0;0
2018;8;20;0;0.8;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0.6;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2018;8;21;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;1.6;0;2.4;0;0.2;0;0;0;NA;0;0;0
2018;8;22;0;0;0;NA;0;4.2;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;1.6;0;0.1;0;0;0;NA;1.6;0;0.2
2018;8;23;0;0;0;NA;8.2;0;0;0;0;0;0;0;0;0;0;5.7;0;0;0;0;3.1;0;0;0;0;0;0;0;NA;0.2;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0.2;0;0;0.3;0;0.6;NA;0;0;0
2018;8;24;1.6;20.4;2.2;NA;25;0.2;35.9;5;7.2;12.8;0.2;2.6;10.2;18.1;6.6;14.6;52.4;58.9;11.8;0;18.5;0.6;8.2;0;0;3.4;0.2;1;NA;17.2;NA;NA;0;15;NA;0.7;14.2;NA;22.9;15.6;41.6;66.4;3.5;16.2;0.4;1.2;15.9;0;24.8;NA;8.6;15.6;31.7
2018;8;25;13.6;52;8.2;NA;41.2;48.6;25.3;15.2;9.9;51.2;7.2;9.3;58.8;11.3;21.6;21.1;44.4;31.4;27.1;19.1;33.8;25.6;13.4;12.2;9.8;9.2;12.7;23.4;NA;44;NA;NA;13;31;NA;14.3;89.8;NA;23.3;11.8;9.4;22;19.4;45.8;27.4;9.9;37.4;10.2;32.4;NA;32.3;16;14.2
2018;8;26;22.4;13.8;19.6;NA;20.2;15.4;14.2;10.4;16.2;31.2;19;19.8;22.6;17;15;21.9;15.5;17.6;12.4;21.2;21.3;8;24.1;27.6;25;11.2;5.5;29.6;NA;21.2;NA;NA;7.8;36.6;NA;9.4;17.2;NA;21.2;13.4;13.2;19.6;13.8;27.8;12.3;22;28;11.8;16.2;NA;6.1;13.4;21.4
2018;8;27;0;0.2;0;NA;0;0;0;0;0;0;0.2;0.1;0.2;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0.1;0;NA;0;0.2;0;0.2;0;0;0;0;0;0;0;NA;0;0;0
2018;8;28;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.1;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0.2;0;0;0.2;0;0;0.2;0.1;0;0;NA;0;0;0
2018;8;29;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0.1;0;0;NA;0;0;0
2018;8;30;0.2;24.4;0;NA;0;0;0;0;0;3.2;0;0;0.8;0;0;13.2;0;0;17.4;0;0;0;0;0;0;0;0;0;NA;2.8;NA;NA;0;0;NA;0.1;0.2;NA;0;0;0;0.2;0;16.2;0;0;1.3;0;0;NA;0;0;0
2018;8;31;4.6;23;7.2;NA;18.2;15.4;6.8;3;10.8;15.8;13.8;14.4;48.2;9.7;5;42.3;7.1;10;13.6;7.6;9.1;6.2;14.9;6.8;5.2;5.4;13.1;5.8;NA;20;NA;NA;1.8;15.6;NA;5.8;19;NA;5.1;6.4;4.8;6.4;13;NA;9.7;7.4;12.7;17.4;22.6;NA;5.3;5.3;15.4
2018;9;1;15.8;19.6;30.8;NA;18;31.4;16;39.4;23.3;30.8;34.8;31.8;11.2;25.9;25.6;17.2;26.2;39;18.4;49.3;29.8;27.6;27.1;46.4;39;16;61.3;48;NA;40.6;NA;NA;13.4;29.8;NA;24.7;20.4;NA;26.8;21.6;25.4;28.4;19.7;17;34;20.1;32.8;29;23.8;NA;21.4;27.5;15.7
2018;9;2;0.6;17.6;8.6;NA;10.4;0.4;3.3;1.6;0.6;10;0.2;0.3;6.6;3.8;1.4;17.4;5.1;7.1;14.6;0.1;8.7;0.2;0.2;0.2;0;3.4;0;0;NA;14.6;NA;NA;0;6.8;NA;0.6;19;NA;3.5;2.4;2.4;5.6;1.7;12.6;0.1;0.7;10.4;0.2;13.2;NA;0;1.8;7.5
2018;9;3;0;0.2;0;NA;0.8;0;0.5;0;0;4.8;0;0;1.8;0.2;0;0.3;0.2;4.2;0.4;0;1.1;0.8;0;0;0;0;0;0;NA;4;NA;NA;0;3.6;NA;0;6.8;NA;0.3;0;0;11.4;0;0.2;0.6;0;3.7;0;0.6;NA;0;0;0
2018;9;4;0;4;0.2;NA;0.6;0.2;0;0;0;0;0;0;2.2;0;0;0.6;0.6;0;0.3;0;0;0;0;0;0;0;0;0;NA;0.6;NA;NA;0;0;NA;0;2.2;NA;0;0;0;0.4;0;3;0.1;0;0;0;0;NA;0;0;0.9
2018;9;5;0;0;0;NA;0;0.2;0;0;0.1;0;0;0;0.2;0;0.1;0;0.3;0;0;0;1.3;0.2;0;0;0;0;0;0;NA;0;NA;NA;0;0.8;NA;0.1;0.2;NA;0;0.2;0;0.2;0.1;0;0.1;0;0.1;0;0.6;NA;0;0.1;0
2018;9;6;0;1.2;0;NA;4.8;0;3;0.4;0;0.4;0;0;38.6;0.6;3.7;1.4;2.3;22.2;11.1;0.1;14.1;0;0;0;0;0;0;0;NA;1.6;NA;NA;0;7.8;NA;0.1;17.6;NA;19.6;1;8;0.4;0.3;0.4;0;0.1;0.5;0;0.2;NA;0;2.4;3.2
2018;9;7;0;5;0;NA;5.8;0;0.5;0.4;0;6.2;0;0;6.2;0.1;0.3;7.9;0.5;1.5;3.6;0.1;3.9;1;0;0;0;0.2;0;0.2;NA;3.2;NA;NA;0;7;NA;0.3;7.8;NA;0.6;0.2;0.4;0.2;0.1;1.4;0.1;0;2;0;0.2;NA;0;0.7;0.6
2018;9;8;0.2;0;0;NA;0.2;0.4;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0.2;0;0;0;0;0;0;0;0.1;0;0;NA;0;0;0
2018;9;9;0;0;0;NA;0;0;0.1;0;0;0.2;0;0;0;0;0;0.2;0;0;0.1;0;0;0;0;0;0;0;0;0;NA;0.2;NA;NA;0;0.2;NA;0;0.2;NA;0;0;0;0.2;0;0.2;0.1;0;0.1;0;0;NA;0;0;0
2018;9;10;0;0;0;NA;0;0.4;0;0;0;1.2;0;0;0;0;0;0.2;0;0;0.1;0;0;0;0;0;0;0;0;0;NA;2.2;NA;NA;0;0;NA;0;1.2;NA;0;0.2;0;0.2;0.1;0.2;0.1;0.1;0.9;0;0;NA;0;0.1;0.1
2018;9;11;0;0;0;NA;0;0;0;0;0;0.2;0.2;0;0;0;0;0.2;0;0;0;0.1;0;0;0;0;0;0;0;0;NA;0.2;NA;NA;0;0;NA;0.1;0.2;NA;0;0;0;0;0;0;0.1;0;0;0;0;NA;0;0;0
2018;9;12;0;0;0;NA;0;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0.1;0;0.2;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0.4;NA;0;0;0;0.2;0;0.2;0;0.1;0.2;0;0;NA;0;0;0
2018;9;13;0;0;0;NA;0;0;0;0;0.1;0.2;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0.1;0;NA;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0
2018;9;14;0;2.4;0;NA;5.8;0;0;0;0;5.8;0;0;2.6;0;0;21.5;0.2;0.2;14.5;0.1;1.5;0.2;0;0;0;0;1.2;0;NA;6;NA;NA;0;35.8;NA;0.1;0;NA;2.1;0.2;0.2;0;3.7;13.6;0;0.1;1.2;0;8.8;NA;0;0;9.6
2018;9;15;0.8;2.2;0.4;NA;0.4;0;0.3;3.4;0.1;1.4;0;2.3;0.8;0;0.9;0.6;1.8;1.2;0.1;0;0.3;3.4;0.1;0;0;0;2.6;0;NA;1.4;NA;NA;0;0.8;NA;1.1;1.6;NA;6.6;0.4;3.4;0.4;15.4;0.2;0;0.9;0.8;0.2;0.2;NA;0;0.2;0
2018;9;16;0;0.2;0;NA;0;0;0;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0.3;0.2;0;0;0;0;0;0;NA;0.2;NA;NA;0;0;NA;0;0.2;NA;0;0;0;0;0;0;0;0;0.1;0;0;NA;0;0;0
2018;9;17;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0.1;0;NA;0;0;0;0;0.1;0;0;0.1;0.1;0;0;NA;0;0;0
2018;9;18;0;0.2;0;NA;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;NA;NA;0;0;NA;0;1.4;NA;0;0;0;0;0.1;6;0;0;0.2;0;0;NA;0;0;0
2018;9;19;0;0.2;0;NA;0;0;0;0;10;0;0;0;1;3.7;0;0.1;0;0;0.1;0;0;0.2;0.6;0;0;0;0;0;NA;0;NA;NA;0;7.6;NA;0;0.4;NA;0;0;0;19;0;0;0;0;0.1;0;0;NA;0;0;0
2018;9;20;0;0;0;NA;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0.2;NA;0;0;0;0.2;0;0.2;0;0;0.1;0;0;NA;0;0;0
2018;9;21;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0.2;0;0;0.1;0;0;NA;0;0;0
2018;9;22;5.6;0.2;5.4;NA;1.4;0.2;1.7;0.4;3.4;6.8;3.2;4.5;2.4;7.5;0.6;0;12.8;1;0;0.4;31.5;16.4;0.9;0;0;10;3;1;NA;3.6;NA;NA;0;28.8;NA;62.2;0.2;NA;1;9.8;0;23.4;0.8;0;1.2;2.1;3.8;2.8;0;NA;0;12.1;3.8
2018;9;23;0.6;0;1.2;NA;2.6;1.2;0;0.2;0.8;0.8;0;0.4;0.4;1.7;0.3;0;1.1;0.3;0;0;0.6;0;0.6;0;0;1.2;0;0;NA;0.2;NA;NA;0.2;2.8;NA;0.1;0;NA;0;1.2;0;3.6;0;0.2;1.1;1.2;0;0;0.6;NA;0;0.8;0.3
2018;9;24;0.6;0;0.8;NA;1.8;3.4;0.1;0;1.2;13.8;0;0.2;0;1.7;0.1;4.9;0.6;0;1.7;1.4;1.1;0.8;0.7;0.2;0;2.2;0;3.8;NA;11.2;NA;NA;0;4.4;NA;0.2;0;NA;0;3.4;0;3.2;0.4;6.6;3.5;1.1;15.5;0;5.4;NA;0.1;1;0.1
2018;9;25;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2018;9;26;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0.2;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2018;9;27;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2018;9;28;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2018;9;29;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0.2;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0.3
2018;9;30;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;NA;0;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
2018;10;1;13;15.8;16.6;NA;13.8;21.6;22.9;18;14.5;12.8;11.2;10.3;17.4;13.4;15.9;13.7;12.7;28.7;8.7;7.7;16.9;15.2;13;12.6;8.2;13.8;20.2;10.4;NA;9.4;NA;NA;8.4;35.4;NA;16.7;21.2;NA;26;12.4;13.6;11.4;31.4;11.2;12.2;21.1;9.7;10.8;9.8;NA;9.9;14.2;13.5
2018;10;2;0.2;0.4;0;NA;0;0;0;0.8;0.2;0.4;0;0;0.2;0;0.2;0.1;0.1;1;0;0.1;0.2;0;0;0;0.2;0.2;0.1;0;NA;0.8;NA;NA;0;0.6;NA;0;1.4;NA;0.1;0.2;1;0;1;0;0;0;1.2;0.2;0;NA;0;0.6;0.5
