hc;cf;distanza;lv;quotaCF;quotaHC;quotaGap;rmse;r2;rmse_annuale
Risano case moschioni;Talmassons;13595.87631074496;15;16;62.54551315307617;46.54551315307617;10.6;0.23;0.7
Gris cuccana;Talmassons;8582.635193679407;11;16;37.09934997558594;21.099349975585938;11.2;0.19;0.3
Palmanova;Talmassons;11673.087389317456;5;16;26.880163192749023;10.880163192749023;10.8;0.19;0.4
Trivignano udinese;Talmassons;16114.939050075189;14;16;41.905914306640625;25.905914306640625;12.3;0.15;1.2
Ialmicco sede protezione civile regionale;Talmassons;14144.229516186959;35;16;26.88026237487793;10.88026237487793;10.7;0.21;2.1
Pavia di udine;Talmassons;16362.222633506019;11;16;63.512428283691406;47.512428283691406;12.3;0.23;3.1
Fraida;Talmassons;16648.49838225662;9;16;-0.03847680613398552;16.038476806133986;9.4;0.23;1.8
Lame di precenicco;Talmassons;19917.148316113515;16;16;0;16;9.7;0.21;0.5
Marano lagunare colomba;Talmassons;12197.94547239908;19;16;0;16;9.6;0.22;1.5
Ca' anfora;Talmassons;18349.50861794944;7;16;-2.7816812992095947;18.781681299209595;10.2;0.18;0.5
Chiout;Tarvisio;15300.728536516797;7;794;792.772216796875;1.227783203125;13.9;0.31;1.8
Tarvisio campo sportivo;Tarvisio;3295.39561651783;15;794;754.337158203125;39.662841796875;11.8;0.23;1.2
Tarvisio;Tarvisio;1485.444280265244;0;794;788.60186767578125;5.39813232421875;11.7;0.19;0.5
Tolmezzo;Tolmezzo;2878.7510597587234;0;314;363.86981201171875;49.86981201171875;18.2;0.32;0.9
Tolmezzo ponte di caneva;Tolmezzo;1155.2563758552421;16;314;345.44940185546875;31.44940185546875;11.7;0.25;0.2
Borgo povici;Tolmezzo;16642.254136830183;10;314;361.42498779296875;47.42498779296875;18.8;0.3;2.1
Venzone;Tolmezzo;12980.883721010463;7;314;285.83502197265625;28.16497802734375;19.3;0.28;1.2
Trieste istituto nautico;Trieste molo f.lli bandiera;1003.773721844816;16;1;7.493386745452881;6.493386745452881;7.5;0.28;0.5
Muggia;Trieste molo f.lli bandiera;5717.130033195047;25;1;0.8371971845626831;0.1628028154373169;8.2;0.2;0.6
Flaibano;Udine s.o.;19028.074412372738;9;91;91.2201919555664;0.22019195556640625;11.6;0.23;1.9
Villacaccia;Udine s.o.;13964.502833245833;11;91;46.654701232910156;44.345298767089844;11.6;0.24;0.5
Villaorba;Udine s.o.;12555.036072935627;9;91;67.18202209472656;23.817977905273438;10.6;0.25;0.4
Pantianicco;Udine s.o.;14707.385919016471;10;91;69.67994689941406;21.320053100585938;11.9;0.29;3.4
Colloredo di prato;Udine s.o.;7175.111527330032;16;91;103.91793823242188;12.917938232421875;11.6;0.28;4.1
Rizzi;Udine s.o.;6243.864041410342;9;91;117.85282897949219;26.852828979492188;13.4;0.18;0.8
Udine castello;Udine s.o.;3393.0374583085813;7;91;114.83202362060547;23.83202362060547;10.8;0.27;2.6
Pasian di prato;Udine s.o.;4105.665833880354;12;91;101.91656494140625;10.91656494140625;11.8;0.25;0.4
Mortegliano;Udine s.o.;10426.173271192305;10;91;42.066070556640625;48.933929443359375;11.6;0.22;0.7
Adegliacco;Udine s.o.;8911.524139244846;9;91;136.69041442871094;45.69041442871094;11.6;0.27;2.7
Risano case moschioni;Udine s.o.;5937.62487963724;16;91;62.54551315307617;28.454486846923828;11.3;0.25;0.5
Trivignano udinese;Udine s.o.;13009.07836216956;15;91;41.905914306640625;49.094085693359375;12.9;0.17;0.8
Pavia di udine;Udine s.o.;7222.2344886963365;12;91;63.512428283691406;27.487571716308594;12.5;0.28;3.7
Povoletto;Udine s.o.;11653.735752585926;9;91;131.51287841796875;40.51287841796875;12.5;0.25;4.1
Cerneglons;Udine s.o.;7444.335438643766;8;91;91.393829345703125;0.393829345703125;11.4;0.26;2.4
Orzano;Udine s.o.;10592.155459476562;9;91;100.03337860107422;9.033378601074219;12.3;0.26;3.4
Cividale istituto agrario;Udine s.o.;16334.791998396373;20;91;132.30323791503906;41.30323791503906;11.9;0.25;1.8
Manzano ponte case;Udine s.o.;13623.5423234587;15;91;65.63212585449219;25.367874145507812;11.4;0.24;2.6
Brazzano;Udine s.o.;18741.461497107244;9;91;70.73090362548828;20.26909637451172;11.4;0.25;2.7
Marsure bares;Vivaro;13043.120186878827;11;142;188.30410766601562;46.304107666015625;17.2;0.27;1.8
Aviano;Vivaro;12932.742375821466;4;142;145.93150329589844;3.9315032958984375;12;0.31;1.8
Aviano casa marchi;Vivaro;11382.941254299329;15;142;166.18336486816406;24.183364868164062;12.4;0.25;0.5
San quirino la roiata;Vivaro;12010.718381131992;17;142;97.66266632080078;44.33733367919922;10.3;0.33;0.5
San quirino officina c.b.c.m.;Vivaro;11760.122652338901;27;142;122.39817810058594;19.601821899414062;15.4;0.19;1.4
San martino di campagna;Vivaro;9655.630440952129;20;142;183.31297302246094;41.31297302246094;14.2;0.22;1.3
Rauscedo stazione di pompaggio c.b.c.m.;Vivaro;4468.579983358943;36;142;104.90544128417969;37.09455871582031;13.2;0.2;1
Basaldella di vivaro;Vivaro;2127.9975795329215;15;142;141.309814453125;0.690185546875;11.3;0.33;2
Villa rinaldi;Vivaro;7069.4573727929865;9;142;95.75718688964844;46.24281311035156;14.5;0.21;0.4
Pinzano;Vivaro;18028.951690908703;4;142;149.7477569580078;7.7477569580078125;12.3;0.3;1.6
Vacile;Vivaro;11876.510699689534;5;142;154.6710205078125;12.6710205078125;12.1;0.3;1.8
Baseglia;Vivaro;11721.012106977125;8;142;129.8436279296875;12.1563720703125;13.6;0.27;0.3
Barbeano;Vivaro;6332.461310452251;6;142;113.07208251953125;28.92791748046875;11.9;0.22;0.9
Istrago;Vivaro;9865.012794603881;5;142;129.85023498535156;12.149765014648438;11.8;0.28;0.3
Spilimbergo la favorita;Vivaro;9493.418537445137;20;142;121.96224212646484;20.037757873535156;11.8;0.37;3.6
